Image,ID,SPECIES,BREED ID,nID,class
german_shorthaired_154,15,2,9,14,German Shorthaired
german_shorthaired_155,15,2,9,14,German Shorthaired
german_shorthaired_156,15,2,9,14,German Shorthaired
german_shorthaired_157,15,2,9,14,German Shorthaired
german_shorthaired_158,15,2,9,14,German Shorthaired
german_shorthaired_159,15,2,9,14,German Shorthaired
german_shorthaired_15,15,2,9,14,German Shorthaired
german_shorthaired_160,15,2,9,14,German Shorthaired
german_shorthaired_161,15,2,9,14,German Shorthaired
german_shorthaired_162,15,2,9,14,German Shorthaired
german_shorthaired_163,15,2,9,14,German Shorthaired
german_shorthaired_164,15,2,9,14,German Shorthaired
german_shorthaired_165,15,2,9,14,German Shorthaired
german_shorthaired_166,15,2,9,14,German Shorthaired
german_shorthaired_167,15,2,9,14,German Shorthaired
german_shorthaired_168,15,2,9,14,German Shorthaired
german_shorthaired_169,15,2,9,14,German Shorthaired
german_shorthaired_16,15,2,9,14,German Shorthaired
german_shorthaired_170,15,2,9,14,German Shorthaired
german_shorthaired_171,15,2,9,14,German Shorthaired
german_shorthaired_172,15,2,9,14,German Shorthaired
german_shorthaired_173,15,2,9,14,German Shorthaired
german_shorthaired_174,15,2,9,14,German Shorthaired
german_shorthaired_175,15,2,9,14,German Shorthaired
german_shorthaired_176,15,2,9,14,German Shorthaired
german_shorthaired_177,15,2,9,14,German Shorthaired
german_shorthaired_178,15,2,9,14,German Shorthaired
german_shorthaired_179,15,2,9,14,German Shorthaired
german_shorthaired_17,15,2,9,14,German Shorthaired
german_shorthaired_180,15,2,9,14,German Shorthaired
german_shorthaired_181,15,2,9,14,German Shorthaired
german_shorthaired_182,15,2,9,14,German Shorthaired
german_shorthaired_183,15,2,9,14,German Shorthaired
german_shorthaired_184,15,2,9,14,German Shorthaired
german_shorthaired_185,15,2,9,14,German Shorthaired
german_shorthaired_186,15,2,9,14,German Shorthaired
german_shorthaired_187,15,2,9,14,German Shorthaired
german_shorthaired_188,15,2,9,14,German Shorthaired
german_shorthaired_189,15,2,9,14,German Shorthaired
german_shorthaired_18,15,2,9,14,German Shorthaired
german_shorthaired_190,15,2,9,14,German Shorthaired
great_pyrenees_146,16,2,10,15,Great Pyrenees
great_pyrenees_147,16,2,10,15,Great Pyrenees
great_pyrenees_148,16,2,10,15,Great Pyrenees
great_pyrenees_149,16,2,10,15,Great Pyrenees
great_pyrenees_14,16,2,10,15,Great Pyrenees
great_pyrenees_150,16,2,10,15,Great Pyrenees
great_pyrenees_151,16,2,10,15,Great Pyrenees
great_pyrenees_152,16,2,10,15,Great Pyrenees
great_pyrenees_153,16,2,10,15,Great Pyrenees
great_pyrenees_154,16,2,10,15,Great Pyrenees
great_pyrenees_155,16,2,10,15,Great Pyrenees
great_pyrenees_156,16,2,10,15,Great Pyrenees
great_pyrenees_157,16,2,10,15,Great Pyrenees
great_pyrenees_158,16,2,10,15,Great Pyrenees
great_pyrenees_159,16,2,10,15,Great Pyrenees
great_pyrenees_15,16,2,10,15,Great Pyrenees
great_pyrenees_160,16,2,10,15,Great Pyrenees
great_pyrenees_161,16,2,10,15,Great Pyrenees
great_pyrenees_162,16,2,10,15,Great Pyrenees
great_pyrenees_163,16,2,10,15,Great Pyrenees
great_pyrenees_164,16,2,10,15,Great Pyrenees
great_pyrenees_165,16,2,10,15,Great Pyrenees
great_pyrenees_166,16,2,10,15,Great Pyrenees
great_pyrenees_167,16,2,10,15,Great Pyrenees
great_pyrenees_168,16,2,10,15,Great Pyrenees
great_pyrenees_169,16,2,10,15,Great Pyrenees
great_pyrenees_16,16,2,10,15,Great Pyrenees
great_pyrenees_170,16,2,10,15,Great Pyrenees
great_pyrenees_171,16,2,10,15,Great Pyrenees
great_pyrenees_172,16,2,10,15,Great Pyrenees
great_pyrenees_173,16,2,10,15,Great Pyrenees
great_pyrenees_174,16,2,10,15,Great Pyrenees
great_pyrenees_175,16,2,10,15,Great Pyrenees
great_pyrenees_176,16,2,10,15,Great Pyrenees
great_pyrenees_177,16,2,10,15,Great Pyrenees
great_pyrenees_178,16,2,10,15,Great Pyrenees
great_pyrenees_179,16,2,10,15,Great Pyrenees
great_pyrenees_17,16,2,10,15,Great Pyrenees
great_pyrenees_180,16,2,10,15,Great Pyrenees
great_pyrenees_181,16,2,10,15,Great Pyrenees
great_pyrenees_182,16,2,10,15,Great Pyrenees
great_pyrenees_183,16,2,10,15,Great Pyrenees
great_pyrenees_184,16,2,10,15,Great Pyrenees
great_pyrenees_185,16,2,10,15,Great Pyrenees
great_pyrenees_186,16,2,10,15,Great Pyrenees
great_pyrenees_187,16,2,10,15,Great Pyrenees
great_pyrenees_188,16,2,10,15,Great Pyrenees
great_pyrenees_189,16,2,10,15,Great Pyrenees
great_pyrenees_18,16,2,10,15,Great Pyrenees
great_pyrenees_190,16,2,10,15,Great Pyrenees
havanese_146,17,2,11,16,Havanese
havanese_147,17,2,11,16,Havanese
havanese_148,17,2,11,16,Havanese
havanese_149,17,2,11,16,Havanese
havanese_14,17,2,11,16,Havanese
havanese_150,17,2,11,16,Havanese
havanese_151,17,2,11,16,Havanese
havanese_152,17,2,11,16,Havanese
havanese_153,17,2,11,16,Havanese
havanese_154,17,2,11,16,Havanese
havanese_155,17,2,11,16,Havanese
havanese_156,17,2,11,16,Havanese
havanese_157,17,2,11,16,Havanese
havanese_158,17,2,11,16,Havanese
havanese_159,17,2,11,16,Havanese
havanese_15,17,2,11,16,Havanese
havanese_160,17,2,11,16,Havanese
havanese_161,17,2,11,16,Havanese
havanese_162,17,2,11,16,Havanese
havanese_163,17,2,11,16,Havanese
havanese_164,17,2,11,16,Havanese
havanese_165,17,2,11,16,Havanese
havanese_166,17,2,11,16,Havanese
havanese_167,17,2,11,16,Havanese
havanese_168,17,2,11,16,Havanese
havanese_169,17,2,11,16,Havanese
havanese_16,17,2,11,16,Havanese
havanese_170,17,2,11,16,Havanese
havanese_171,17,2,11,16,Havanese
havanese_172,17,2,11,16,Havanese
havanese_173,17,2,11,16,Havanese
havanese_174,17,2,11,16,Havanese
havanese_175,17,2,11,16,Havanese
havanese_176,17,2,11,16,Havanese
havanese_177,17,2,11,16,Havanese
havanese_178,17,2,11,16,Havanese
havanese_179,17,2,11,16,Havanese
havanese_17,17,2,11,16,Havanese
havanese_180,17,2,11,16,Havanese
havanese_181,17,2,11,16,Havanese
havanese_182,17,2,11,16,Havanese
havanese_183,17,2,11,16,Havanese
havanese_184,17,2,11,16,Havanese
havanese_185,17,2,11,16,Havanese
havanese_186,17,2,11,16,Havanese
havanese_187,17,2,11,16,Havanese
havanese_188,17,2,11,16,Havanese
havanese_189,17,2,11,16,Havanese
havanese_18,17,2,11,16,Havanese
havanese_190,17,2,11,16,Havanese
japanese_chin_146,18,2,12,17,Japanese Chin
japanese_chin_147,18,2,12,17,Japanese Chin
japanese_chin_148,18,2,12,17,Japanese Chin
japanese_chin_149,18,2,12,17,Japanese Chin
japanese_chin_14,18,2,12,17,Japanese Chin
japanese_chin_150,18,2,12,17,Japanese Chin
japanese_chin_151,18,2,12,17,Japanese Chin
japanese_chin_152,18,2,12,17,Japanese Chin
japanese_chin_153,18,2,12,17,Japanese Chin
japanese_chin_154,18,2,12,17,Japanese Chin
japanese_chin_155,18,2,12,17,Japanese Chin
japanese_chin_156,18,2,12,17,Japanese Chin
japanese_chin_157,18,2,12,17,Japanese Chin
japanese_chin_158,18,2,12,17,Japanese Chin
japanese_chin_159,18,2,12,17,Japanese Chin
japanese_chin_15,18,2,12,17,Japanese Chin
japanese_chin_160,18,2,12,17,Japanese Chin
japanese_chin_161,18,2,12,17,Japanese Chin
japanese_chin_162,18,2,12,17,Japanese Chin
japanese_chin_163,18,2,12,17,Japanese Chin
japanese_chin_164,18,2,12,17,Japanese Chin
japanese_chin_165,18,2,12,17,Japanese Chin
japanese_chin_166,18,2,12,17,Japanese Chin
japanese_chin_167,18,2,12,17,Japanese Chin
japanese_chin_168,18,2,12,17,Japanese Chin
japanese_chin_169,18,2,12,17,Japanese Chin
japanese_chin_16,18,2,12,17,Japanese Chin
japanese_chin_170,18,2,12,17,Japanese Chin
japanese_chin_171,18,2,12,17,Japanese Chin
japanese_chin_172,18,2,12,17,Japanese Chin
japanese_chin_173,18,2,12,17,Japanese Chin
japanese_chin_174,18,2,12,17,Japanese Chin
japanese_chin_175,18,2,12,17,Japanese Chin
japanese_chin_176,18,2,12,17,Japanese Chin
japanese_chin_177,18,2,12,17,Japanese Chin
japanese_chin_178,18,2,12,17,Japanese Chin
japanese_chin_179,18,2,12,17,Japanese Chin
japanese_chin_17,18,2,12,17,Japanese Chin
japanese_chin_180,18,2,12,17,Japanese Chin
japanese_chin_181,18,2,12,17,Japanese Chin
japanese_chin_182,18,2,12,17,Japanese Chin
japanese_chin_183,18,2,12,17,Japanese Chin
japanese_chin_184,18,2,12,17,Japanese Chin
japanese_chin_185,18,2,12,17,Japanese Chin
japanese_chin_186,18,2,12,17,Japanese Chin
japanese_chin_187,18,2,12,17,Japanese Chin
japanese_chin_188,18,2,12,17,Japanese Chin
japanese_chin_189,18,2,12,17,Japanese Chin
japanese_chin_18,18,2,12,17,Japanese Chin
japanese_chin_190,18,2,12,17,Japanese Chin
keeshond_146,19,2,13,18,Keeshond
keeshond_147,19,2,13,18,Keeshond
keeshond_148,19,2,13,18,Keeshond
keeshond_149,19,2,13,18,Keeshond
keeshond_14,19,2,13,18,Keeshond
keeshond_150,19,2,13,18,Keeshond
keeshond_151,19,2,13,18,Keeshond
keeshond_152,19,2,13,18,Keeshond
keeshond_153,19,2,13,18,Keeshond
keeshond_154,19,2,13,18,Keeshond
keeshond_155,19,2,13,18,Keeshond
keeshond_156,19,2,13,18,Keeshond
keeshond_157,19,2,13,18,Keeshond
keeshond_158,19,2,13,18,Keeshond
keeshond_159,19,2,13,18,Keeshond
keeshond_15,19,2,13,18,Keeshond
keeshond_160,19,2,13,18,Keeshond
keeshond_161,19,2,13,18,Keeshond
keeshond_162,19,2,13,18,Keeshond
keeshond_163,19,2,13,18,Keeshond
keeshond_164,19,2,13,18,Keeshond
keeshond_165,19,2,13,18,Keeshond
keeshond_166,19,2,13,18,Keeshond
keeshond_167,19,2,13,18,Keeshond
keeshond_168,19,2,13,18,Keeshond
keeshond_169,19,2,13,18,Keeshond
keeshond_16,19,2,13,18,Keeshond
keeshond_170,19,2,13,18,Keeshond
keeshond_171,19,2,13,18,Keeshond
keeshond_172,19,2,13,18,Keeshond
keeshond_173,19,2,13,18,Keeshond
keeshond_174,19,2,13,18,Keeshond
keeshond_175,19,2,13,18,Keeshond
keeshond_176,19,2,13,18,Keeshond
keeshond_177,19,2,13,18,Keeshond
keeshond_178,19,2,13,18,Keeshond
keeshond_179,19,2,13,18,Keeshond
keeshond_17,19,2,13,18,Keeshond
keeshond_180,19,2,13,18,Keeshond
keeshond_181,19,2,13,18,Keeshond
keeshond_182,19,2,13,18,Keeshond
keeshond_183,19,2,13,18,Keeshond
keeshond_184,19,2,13,18,Keeshond
keeshond_185,19,2,13,18,Keeshond
keeshond_186,19,2,13,18,Keeshond
keeshond_187,19,2,13,18,Keeshond
keeshond_188,19,2,13,18,Keeshond
keeshond_189,19,2,13,18,Keeshond
keeshond_18,19,2,13,18,Keeshond
keeshond_190,19,2,13,18,Keeshond
leonberger_146,20,2,14,19,Leonberger
leonberger_147,20,2,14,19,Leonberger
leonberger_148,20,2,14,19,Leonberger
leonberger_149,20,2,14,19,Leonberger
leonberger_14,20,2,14,19,Leonberger
leonberger_150,20,2,14,19,Leonberger
leonberger_151,20,2,14,19,Leonberger
leonberger_152,20,2,14,19,Leonberger
leonberger_153,20,2,14,19,Leonberger
leonberger_154,20,2,14,19,Leonberger
leonberger_155,20,2,14,19,Leonberger
leonberger_156,20,2,14,19,Leonberger
leonberger_157,20,2,14,19,Leonberger
leonberger_158,20,2,14,19,Leonberger
leonberger_159,20,2,14,19,Leonberger
leonberger_15,20,2,14,19,Leonberger
leonberger_160,20,2,14,19,Leonberger
leonberger_161,20,2,14,19,Leonberger
leonberger_162,20,2,14,19,Leonberger
leonberger_163,20,2,14,19,Leonberger
leonberger_164,20,2,14,19,Leonberger
leonberger_165,20,2,14,19,Leonberger
leonberger_166,20,2,14,19,Leonberger
leonberger_167,20,2,14,19,Leonberger
leonberger_168,20,2,14,19,Leonberger
leonberger_169,20,2,14,19,Leonberger
leonberger_16,20,2,14,19,Leonberger
leonberger_170,20,2,14,19,Leonberger
leonberger_171,20,2,14,19,Leonberger
leonberger_172,20,2,14,19,Leonberger
leonberger_173,20,2,14,19,Leonberger
leonberger_174,20,2,14,19,Leonberger
leonberger_175,20,2,14,19,Leonberger
leonberger_176,20,2,14,19,Leonberger
leonberger_177,20,2,14,19,Leonberger
leonberger_178,20,2,14,19,Leonberger
leonberger_179,20,2,14,19,Leonberger
leonberger_17,20,2,14,19,Leonberger
leonberger_180,20,2,14,19,Leonberger
leonberger_181,20,2,14,19,Leonberger
leonberger_182,20,2,14,19,Leonberger
leonberger_183,20,2,14,19,Leonberger
leonberger_184,20,2,14,19,Leonberger
leonberger_185,20,2,14,19,Leonberger
leonberger_186,20,2,14,19,Leonberger
leonberger_187,20,2,14,19,Leonberger
leonberger_188,20,2,14,19,Leonberger
leonberger_189,20,2,14,19,Leonberger
leonberger_18,20,2,14,19,Leonberger
leonberger_190,20,2,14,19,Leonberger
miniature_pinscher_146,22,2,15,21,Miniature Pinscher
miniature_pinscher_147,22,2,15,21,Miniature Pinscher
miniature_pinscher_148,22,2,15,21,Miniature Pinscher
miniature_pinscher_149,22,2,15,21,Miniature Pinscher
miniature_pinscher_14,22,2,15,21,Miniature Pinscher
miniature_pinscher_150,22,2,15,21,Miniature Pinscher
miniature_pinscher_151,22,2,15,21,Miniature Pinscher
miniature_pinscher_152,22,2,15,21,Miniature Pinscher
miniature_pinscher_153,22,2,15,21,Miniature Pinscher
miniature_pinscher_154,22,2,15,21,Miniature Pinscher
miniature_pinscher_155,22,2,15,21,Miniature Pinscher
miniature_pinscher_156,22,2,15,21,Miniature Pinscher
miniature_pinscher_157,22,2,15,21,Miniature Pinscher
miniature_pinscher_158,22,2,15,21,Miniature Pinscher
miniature_pinscher_159,22,2,15,21,Miniature Pinscher
miniature_pinscher_15,22,2,15,21,Miniature Pinscher
miniature_pinscher_160,22,2,15,21,Miniature Pinscher
miniature_pinscher_161,22,2,15,21,Miniature Pinscher
miniature_pinscher_162,22,2,15,21,Miniature Pinscher
miniature_pinscher_163,22,2,15,21,Miniature Pinscher
miniature_pinscher_164,22,2,15,21,Miniature Pinscher
miniature_pinscher_165,22,2,15,21,Miniature Pinscher
miniature_pinscher_166,22,2,15,21,Miniature Pinscher
miniature_pinscher_167,22,2,15,21,Miniature Pinscher
miniature_pinscher_168,22,2,15,21,Miniature Pinscher
miniature_pinscher_169,22,2,15,21,Miniature Pinscher
miniature_pinscher_16,22,2,15,21,Miniature Pinscher
miniature_pinscher_170,22,2,15,21,Miniature Pinscher
miniature_pinscher_171,22,2,15,21,Miniature Pinscher
miniature_pinscher_172,22,2,15,21,Miniature Pinscher
miniature_pinscher_173,22,2,15,21,Miniature Pinscher
miniature_pinscher_174,22,2,15,21,Miniature Pinscher
miniature_pinscher_175,22,2,15,21,Miniature Pinscher
miniature_pinscher_176,22,2,15,21,Miniature Pinscher
miniature_pinscher_177,22,2,15,21,Miniature Pinscher
miniature_pinscher_178,22,2,15,21,Miniature Pinscher
miniature_pinscher_179,22,2,15,21,Miniature Pinscher
miniature_pinscher_17,22,2,15,21,Miniature Pinscher
miniature_pinscher_180,22,2,15,21,Miniature Pinscher
miniature_pinscher_181,22,2,15,21,Miniature Pinscher
miniature_pinscher_182,22,2,15,21,Miniature Pinscher
miniature_pinscher_183,22,2,15,21,Miniature Pinscher
miniature_pinscher_184,22,2,15,21,Miniature Pinscher
miniature_pinscher_185,22,2,15,21,Miniature Pinscher
miniature_pinscher_186,22,2,15,21,Miniature Pinscher
miniature_pinscher_187,22,2,15,21,Miniature Pinscher
miniature_pinscher_188,22,2,15,21,Miniature Pinscher
miniature_pinscher_189,22,2,15,21,Miniature Pinscher
miniature_pinscher_18,22,2,15,21,Miniature Pinscher
miniature_pinscher_190,22,2,15,21,Miniature Pinscher
american_bulldog_203,2,2,1,1,American Bulldog
american_bulldog_205,2,2,1,1,American Bulldog
american_bulldog_207,2,2,1,1,American Bulldog
american_bulldog_208,2,2,1,1,American Bulldog
american_bulldog_209,2,2,1,1,American Bulldog
american_bulldog_20,2,2,1,1,American Bulldog
american_bulldog_211,2,2,1,1,American Bulldog
american_bulldog_212,2,2,1,1,American Bulldog
american_bulldog_214,2,2,1,1,American Bulldog
american_bulldog_216,2,2,1,1,American Bulldog
american_bulldog_217,2,2,1,1,American Bulldog
american_bulldog_218,2,2,1,1,American Bulldog
american_bulldog_21,2,2,1,1,American Bulldog
american_bulldog_220,2,2,1,1,American Bulldog
american_bulldog_221,2,2,1,1,American Bulldog
american_bulldog_224,2,2,1,1,American Bulldog
american_bulldog_22,2,2,1,1,American Bulldog
american_bulldog_23,2,2,1,1,American Bulldog
american_bulldog_24,2,2,1,1,American Bulldog
american_bulldog_25,2,2,1,1,American Bulldog
american_bulldog_26,2,2,1,1,American Bulldog
american_bulldog_27,2,2,1,1,American Bulldog
american_bulldog_28,2,2,1,1,American Bulldog
american_bulldog_29,2,2,1,1,American Bulldog
american_bulldog_2,2,2,1,1,American Bulldog
american_bulldog_30,2,2,1,1,American Bulldog
american_bulldog_31,2,2,1,1,American Bulldog
american_bulldog_32,2,2,1,1,American Bulldog
american_bulldog_33,2,2,1,1,American Bulldog
american_bulldog_34,2,2,1,1,American Bulldog
american_bulldog_35,2,2,1,1,American Bulldog
american_bulldog_36,2,2,1,1,American Bulldog
american_bulldog_37,2,2,1,1,American Bulldog
american_bulldog_38,2,2,1,1,American Bulldog
american_bulldog_39,2,2,1,1,American Bulldog
american_bulldog_3,2,2,1,1,American Bulldog
american_bulldog_40,2,2,1,1,American Bulldog
american_bulldog_41,2,2,1,1,American Bulldog
american_bulldog_42,2,2,1,1,American Bulldog
american_bulldog_43,2,2,1,1,American Bulldog
american_bulldog_44,2,2,1,1,American Bulldog
american_bulldog_45,2,2,1,1,American Bulldog
american_bulldog_46,2,2,1,1,American Bulldog
american_bulldog_47,2,2,1,1,American Bulldog
american_bulldog_48,2,2,1,1,American Bulldog
american_bulldog_49,2,2,1,1,American Bulldog
american_bulldog_50,2,2,1,1,American Bulldog
american_bulldog_51,2,2,1,1,American Bulldog
american_bulldog_52,2,2,1,1,American Bulldog
american_bulldog_53,2,2,1,1,American Bulldog
american_bulldog_54,2,2,1,1,American Bulldog
american_bulldog_55,2,2,1,1,American Bulldog
american_bulldog_56,2,2,1,1,American Bulldog
american_bulldog_57,2,2,1,1,American Bulldog
american_bulldog_58,2,2,1,1,American Bulldog
american_bulldog_59,2,2,1,1,American Bulldog
american_bulldog_5,2,2,1,1,American Bulldog
american_bulldog_60,2,2,1,1,American Bulldog
american_bulldog_61,2,2,1,1,American Bulldog
american_bulldog_62,2,2,1,1,American Bulldog
american_bulldog_63,2,2,1,1,American Bulldog
american_bulldog_64,2,2,1,1,American Bulldog
american_bulldog_65,2,2,1,1,American Bulldog
american_bulldog_66,2,2,1,1,American Bulldog
american_bulldog_67,2,2,1,1,American Bulldog
american_bulldog_68,2,2,1,1,American Bulldog
american_bulldog_69,2,2,1,1,American Bulldog
american_bulldog_6,2,2,1,1,American Bulldog
american_bulldog_70,2,2,1,1,American Bulldog
american_bulldog_71,2,2,1,1,American Bulldog
american_bulldog_72,2,2,1,1,American Bulldog
american_bulldog_73,2,2,1,1,American Bulldog
american_bulldog_74,2,2,1,1,American Bulldog
american_bulldog_75,2,2,1,1,American Bulldog
american_bulldog_76,2,2,1,1,American Bulldog
american_bulldog_77,2,2,1,1,American Bulldog
american_bulldog_78,2,2,1,1,American Bulldog
american_bulldog_79,2,2,1,1,American Bulldog
american_bulldog_7,2,2,1,1,American Bulldog
american_bulldog_80,2,2,1,1,American Bulldog
american_bulldog_81,2,2,1,1,American Bulldog
american_bulldog_82,2,2,1,1,American Bulldog
american_bulldog_83,2,2,1,1,American Bulldog
american_bulldog_84,2,2,1,1,American Bulldog
american_bulldog_85,2,2,1,1,American Bulldog
american_bulldog_86,2,2,1,1,American Bulldog
american_bulldog_87,2,2,1,1,American Bulldog
american_bulldog_89,2,2,1,1,American Bulldog
american_bulldog_8,2,2,1,1,American Bulldog
american_bulldog_90,2,2,1,1,American Bulldog
american_bulldog_91,2,2,1,1,American Bulldog
american_bulldog_92,2,2,1,1,American Bulldog
american_bulldog_93,2,2,1,1,American Bulldog
american_bulldog_94,2,2,1,1,American Bulldog
american_bulldog_95,2,2,1,1,American Bulldog
american_bulldog_96,2,2,1,1,American Bulldog
american_bulldog_97,2,2,1,1,American Bulldog
american_bulldog_98,2,2,1,1,American Bulldog
american_bulldog_99,2,2,1,1,American Bulldog
american_bulldog_9,2,2,1,1,American Bulldog
american_pit_bull_terrier_191,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_192,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_193,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_194,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_195,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_196,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_197,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_198,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_199,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_19,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_1,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_200,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_201,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_202,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_203,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_204,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_20,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_21,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_22,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_23,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_24,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_25,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_26,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_27,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_28,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_29,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_2,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_30,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_31,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_32,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_33,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_35,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_36,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_37,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_38,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_39,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_40,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_41,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_42,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_43,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_44,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_45,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_46,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_47,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_48,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_49,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_4,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_50,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_51,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_52,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_53,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_54,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_55,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_56,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_57,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_58,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_59,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_5,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_60,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_61,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_62,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_63,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_64,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_65,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_66,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_67,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_68,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_69,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_6,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_70,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_71,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_72,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_73,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_74,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_75,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_76,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_77,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_78,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_79,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_7,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_80,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_81,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_82,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_84,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_86,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_87,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_88,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_89,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_8,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_90,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_91,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_92,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_93,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_94,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_95,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_96,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_97,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_98,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_99,3,2,2,2,American Pit Bull Terrier
american_pit_bull_terrier_9,3,2,2,2,American Pit Bull Terrier
